613191	571942	6
567428	580005	6
590583	623314	6
606289	670243	6
585175	574133	6
634967	579020	6
614615	574437	6
593061	579188	6
606933	576409	6
606587	573873	6
594084	629464	6
683697	581516	6
601530	577183	6
603055	589818	6
616561	619007	6
607463	477085	10
611581	572630	6
579712	568354	6
602887	595245	6
600039	557139	6
605913	579526	6
579773	568698	6
606324	544357	6
605958	573728	6
606144	575076	6
667472	570571	6
580048	565009	6
597802	576113	6
610263	574422	6
603855	575180	6
624369	532153	6
599870	591110	6
577167	617095	6
658403	611332	6
563460	480559	10
610980	522819	6
569422	567790	6
627727	578737	6
592804	584539	6
540783	626497	6
591823	639096	6
637323	549567	6
638078	629421	6
611315	560757	6
647103	573853	6
522993	595581	6
601187	531825	6
533799	564377	6
649034	528813	6
620975	564344	6
622407	583192	6
597026	642918	6
551291	576721	6
608768	610525	6
697959	614701	6
658281	582264	6
546632	599204	6
672565	564468	6
636500	587401	6
696144	548705	6
533551	582247	6
526802	551524	6
553038	606418	6
696601	603624	6
588964	597435	6
716139	621721	6
608529	586311	6
557378	567033	6
589994	610890	6
589344	563119	6
624415	515911	6
565483	551512	6
584895	574666	6
582777	542670	6
639394	576728	6
608298	573748	6
663578	586265	6
628080	562986	6
597421	554767	6
595193	576508	6
658103	572250	6
659529	498474	6
606415	581386	6
641976	577433	6
587466	564953	6
589180	595099	6
601885	573083	6
580561	528916	6
621726	578003	6
558817	576255	6
620213	574468	6
594010	570095	6
541976	512639	6
593840	578685	6
602667	575857	6
631446	561156	6
596481	567449	6
611318	581584	6
568546	564911	6
593865	572987	6
597017	575588	6
578804	573582	6
673750	594081	6
592714	553958	6
594029	586701	6
668502	563937	6
629533	537542	6
801539	318482	11
801667	318542	11
814045	332998	11
800479	321640	11
757470	224976	11
844536	424646	11
797105	316002	11
779956	271501	11
797205	313318	11
801323	316240	11
783666	262902	11
806131	312752	11
830658	368694	11
802482	335269	11
801910	325434	11
808062	337340	11
789833	304422	11
803603	327255	11
800865	312968	11
802237	318526	11
803959	315173	11
800123	312312	11
780927	285057	11
797242	324588	11
801551	320544	11
809182	319115	11
801931	317202	11
870801	476330	7
820327	352701	11
801093	317509	11
798523	324500	11
805237	318655	11
803375	311620	11
801441	323812	11
797313	317527	11
788220	301915	11
790395	300024	11
817135	349925	11
797787	301470	11
804630	332333	11
808710	330379	11
802111	320817	11
796375	309563	11
819768	346596	11
814605	354382	11
800565	319364	11
802089	313456	11
814401	341234	11
796609	319691	11
776131	248465	11
803464	329093	11
802646	317894	11
809550	327365	11
795322	311178	11
830450	393096	11
778414	260729	11
800041	318331	11
802814	320130	11
802738	312234	11
823913	369439	11
803386	318982	11
812869	346251	11
798904	324420	11
800447	331643	11
807446	342555	11
804251	329956	11
797594	302109	11
803448	314797	11
765502	240340	11
795527	315510	11
794640	313497	11
808717	335740	11
790932	305223	11
816852	352965	11
826228	376658	11
795299	312036	11
808686	332209	11
809594	344872	11
799275	324108	11
878184	487392	7
798472	322218	11
824822	367091	11
746769	205186	14
756701	207223	14
795489	287279	11
800483	320713	11
783491	288029	11
797162	306135	11
800272	316170	11
806827	324616	11
802853	314938	11
800804	316615	11
813173	354777	11
801588	319814	11
797400	315778	11
823840	368410	11
811391	343836	11
801055	321833	11
804038	306622	11
803780	334441	11
834173	386159	11
802784	313853	11
807293	347456	11
817119	336333	11
786635	269352	11
824624	381716	11
797415	319840	11
800772	325023	11
806626	318966	11
800845	311838	11
769386	259892	11
797272	324228	11
807409	325526	11
795836	291870	11
798321	319665	11
805372	313397	11
790738	308028	11
800667	315995	11
795205	316433	11
809054	345541	11
808452	320117	11
779897	279572	11
782642	275308	11
797569	321799	11
801751	318110	11
787644	297715	11
807401	314610	11
800677	310656	11
800394	301473	11
795571	310093	11
814158	335578	11
811913	325091	11
806982	316680	11
775604	274485	11
800133	327081	11
806511	313841	11
803796	314893	11
802012	318315	11
826789	377676	11
814108	344096	11
804354	309671	11
807017	330432	11
803774	334756	11
817410	346944	11
841928	398948	11
816145	349032	11
818622	370753	11
786245	292352	11
784164	285702	11
805390	319676	11
790774	303642	11
803277	319525	11
833182	379714	11
773023	251826	11
801609	320399	11
778965	282290	11
814317	333112	11
805080	323708	11
801080	318049	11
799724	318884	11
798059	316113	11
806176	320301	11
769876	257669	11
825716	373098	11
791983	298565	11
801386	313545	11
804871	317801	11
810903	332925	11
838276	395673	11
810543	341180	11
777978	252419	11
820258	351165	11
801997	319385	11
779437	281959	11
810253	323873	11
794826	309589	11
814280	344223	11
832651	373469	11
794142	306704	11
802041	319504	11
804190	320706	11
798983	325682	11
840462	402858	11
799912	323363	11
804119	328544	11
804358	320802	11
803057	331037	11
803031	325811	11
784151	283760	11
800444	311497	11
802004	317772	11
803470	319069	11
811277	335577	11
803332	315488	11
800037	317963	11
813436	360446	11
800694	316789	11
838129	404012	11
764997	249477	11
800316	311699	11
806848	320541	11
805462	317833	11
798308	312788	11
802655	316263	11
801456	320080	11
801309	318213	11
840886	397888	11
829529	375007	11
830805	370801	11
804979	334141	11
804013	316083	11
808489	317021	11
770113	241615	11
804332	319006	11
833661	389733	11
797834	297329	11
794956	309980	11
801232	307078	11
809552	342258	11
794615	305632	11
809259	345634	11
811502	355939	11
801301	316893	11
803370	318247	11
804702	315881	11
797009	293194	11
813791	334609	11
812965	330224	11
826048	374236	11
800959	322309	11
803405	317316	11
802254	320673	11
783116	265635	11
798633	317300	11
801482	327644	11
798612	326404	11
799001	302014	11
802537	312497	11
799794	315080	11
793892	313943	11
804691	332987	11
793855	298525	11
796952	318633	11
800655	320227	11
801780	318992	11
805977	320805	11
796916	323332	11
820904	351763	11
808405	318841	11
765283	249459	11
824212	363776	11
798981	311092	11
797178	310439	11
800582	316980	11
803839	310353	11
796283	315582	11
801145	317601	11
801662	318423	11
801782	318281	11
803377	319212	11
803932	318781	11
806192	337849	11
789583	287700	11
801586	318947	11
804251	331304	11
799667	316830	11
759789	229116	11
799021	326404	11
793684	312065	11
806320	315242	11
786234	267976	11
821151	366545	11
801903	312794	11
782506	279930	11
803627	319323	11
794991	291216	11
794667	315069	11
799291	317500	11
798243	324160	11
804408	337683	11
818119	348676	11
810502	336169	11
793560	285392	11
801326	315779	11
808644	326320	11
813645	328765	11
800966	317165	11
797111	302781	11
802431	322048	11
811061	333595	11
786719	283364	11
773955	239849	11
803701	321815	11
783110	289805	11
800235	316652	11
807421	317527	11
797947	319734	11
805035	317469	11
801166	322298	11
846693	429031	11
801493	322249	11
806087	326636	11
810657	329468	11
801313	300606	11
800390	309948	11
801634	318965	11
799197	314215	11
795254	296488	11
807696	320548	11
800461	326821	11
801174	320442	11
809781	326904	11
826585	366934	11
804429	312164	11
788005	292268	11
801183	316191	11
378274	816341	1
406233	813072	1
401478	785370	1
448651	847994	1
434440	822866	1
369199	734895	1
413241	771595	1
369418	733394	1
378563	789670	1
424190	780052	1
415993	776671	1
421352	799127	1
432656	783776	1
383032	788008	1
414377	771258	1
425260	773661	1
469139	810971	1
442979	803024	1
347079	803582	1
412797	803180	1
352874	807952	1
442286	755194	1
416433	786159	1
419700	793447	1
422961	821595	1
400008	789447	1
429586	775621	1
457561	788245	1
415417	785827	1
389552	750700	1
415598	786499	1
443447	783977	1
404792	749210	1
389392	730768	1
473485	847098	1
491614	778997	1
437483	785130	1
452570	848127	1
417197	778243	1
405986	787439	1
437568	794323	1
420319	794333	1
418963	746595	1
469422	822619	1
397688	762902	1
418149	790096	1
407289	798870	1
360319	778673	1
473799	795167	1
445199	763833	1
446537	828924	1
410019	732704	1
396540	815936	1
407694	718592	1
417091	792545	1
442260	754050	1
411526	784658	1
407814	765816	1
394022	803914	1
481133	781413	1
396118	794614	1
458538	786673	1
419721	789724	1
424476	781552	1
377720	727349	1
448336	789445	1
412227	787450	1
408745	824896	1
417016	774869	1
395274	786698	1
412541	806622	1
412109	735920	1
407023	787385	1
376660	815936	1
396548	784388	1
508535	830710	1
414014	816460	1
440782	782395	1
436951	814456	1
393758	750953	1
418410	795929	1
425991	787029	1
414562	787355	1
408712	803987	1
377858	811790	1
417169	792321	1
460371	780609	1
388873	746909	1
395641	808571	1
386436	791388	1
440667	768761	1
438437	730300	1
370839	727884	1
422917	781112	1
391555	789079	1
402666	814060	1
474368	812039	1
406176	760860	1
463768	793154	1
446307	796523	1
402309	786873	1
413946	786971	1
425053	790566	1
416926	785113	1
424023	737453	1
417447	782955	1
415672	787824	1
416019	787562	1
417515	787648	1
459230	803720	1
447833	819282	1
418199	851439	1
417393	771537	1
441415	780207	1
399634	751940	1
373360	784232	1
419227	779215	1
434717	808225	1
397669	792218	1
412028	773494	1
407504	803363	1
365147	790525	1
459328	805961	1
429472	860855	1
480128	785580	1
344915	702496	1
410969	770451	1
407460	791404	1
420476	750495	1
397747	792207	1
408428	771823	1
397806	749559	1
426040	825049	1
407565	766203	1
414317	828815	1
410610	765111	1
412388	784064	1
406337	750353	1
422419	754048	1
416039	730594	1
414512	793966	1
398478	822297	1
424375	721868	1
403890	792420	1
400902	772920	1
402367	782997	1
472917	830363	1
418621	840463	1
329002	727685	1
418618	811618	1
425356	745471	1
470922	770669	1
400598	790903	1
412851	774986	1
492415	829655	1
400079	749617	1
417673	785965	1
424720	768456	1
386415	801444	1
426689	788562	1
430747	776261	1
405714	781619	1
429220	787348	1
427850	762201	1
434080	785264	1
473514	788780	1
412386	777312	1
430686	844506	1
409142	811927	1
422198	724557	1
392185	713763	1
412677	786951	1
399149	784376	1
382693	749680	1
527515	831478	1
448519	805219	1
430779	770145	1
413556	758080	1
392140	769924	1
416855	794023	1
389713	772742	1
398498	776720	1
473727	807244	1
389410	788256	1
377230	790154	1
415564	784464	1
456799	844976	1
444336	820061	1
404359	783919	1
453154	776082	1
425019	759577	1
415895	775793	1
420083	787815	1
506612	858859	1
436648	859634	1
403522	785432	1
401407	759648	1
403852	792473	1
367398	701756	1
412453	784453	1
382124	786262	1
416884	786845	1
448865	836781	1
383821	808301	1
414249	796590	1
457338	789952	1
396276	785999	1
390282	789593	1
409417	758123	1
397561	815245	1
397137	742547	1
402891	801910	1
385257	791581	1
409628	833942	1
369249	797068	1
460942	779073	1
423146	737571	1
420509	788730	1
422736	790806	1
401492	790336	1
394018	799506	1
385140	796221	1
430243	781020	1
416775	806826	1
425796	795608	1
411488	837715	1
433989	765343	1
415806	783594	1
417023	771194	1
415270	775605	1
391163	811977	1
405350	762342	1
414860	773921	1
371779	814715	1
415631	805010	1
387951	813315	1
472691	802678	1
471930	844046	1
432892	815223	1
366654	802105	1
411721	717873	1
426115	814461	1
375997	806621	1
385561	718324	1
375573	809249	1
437958	784801	1
363857	784086	1
430138	818594	1
435085	791564	1
414036	742189	1
425611	793420	1
439793	740773	1
467107	817914	1
387631	749416	1
430001	765803	1
384225	784381	1
417146	822655	1
427371	819417	1
399587	792459	1
474648	778810	1
345692	788190	1
409515	756149	1
469782	780552	1
468229	827985	1
414951	852935	1
409701	750741	1
442826	795974	1
459556	818479	1
423311	813081	1
476144	772131	1
391976	789416	1
448649	813885	1
496658	816784	1
410336	767856	1
430167	811490	1
357467	797530	1
404220	785798	1
446368	763341	1
439514	758221	1
424145	743433	1
470062	771204	1
421187	779726	1
396617	801039	1
394708	739061	1
394912	755947	1
425950	788228	1
408283	806161	1
419520	778231	1
441950	785934	1
409814	836083	1
395817	788858	1
422776	808328	1
363959	810632	1
422943	804253	1
407626	771304	1
347933	797148	1
457554	795861	1
394274	837428	1
445674	768552	1
416359	786189	1
419485	804779	1
376176	795539	1
349378	805118	1
456566	743012	1
484407	809641	1
403329	717870	1
392795	817694	1
372621	772258	1
461751	817277	1
489182	773934	1
427388	815258	1
418155	819422	1
437035	755506	1
416444	783624	1
777811	751059	3
823974	725025	3
749723	781756	3
875160	698897	3
828194	742074	3
800913	749332	3
831165	783383	3
793019	764859	3
810467	706465	3
803540	754792	3
844662	654835	3
803962	731228	3
823065	733789	3
822156	732296	3
811389	723618	3
779936	774397	3
854769	713941	3
803457	735855	3
790712	745884	3
815652	733433	3
841289	701474	3
832054	751330	3
786032	701427	3
824835	704997	3
832886	781206	3
818063	797960	3
857620	709386	3
828589	652430	3
836727	737798	3
776000	780347	3
824098	714042	3
830583	710990	3
862189	735684	3
815131	704478	3
828478	655405	3
784838	771499	3
880362	706363	3
767482	727417	3
825070	734215	3
813781	738344	3
840863	737972	3
840943	739611	3
828276	762021	3
822883	728314	3
854886	769396	3
829623	732301	3
835428	731189	3
818338	800932	3
823417	701523	3
812152	689907	3
829969	699565	3
861563	661642	3
816955	747629	3
774526	757135	3
803577	712231	3
798056	714380	3
881789	727577	3
858867	700187	3
834996	728517	3
839121	736259	3
841045	738224	3
840100	728839	3
874544	686096	3
862334	747768	3
820253	714625	3
817862	732248	3
844729	682981	3
846484	719360	3
793669	724513	3
821906	732848	3
826465	646980	3
820350	748217	3
814540	707227	3
838223	766380	3
869471	745767	3
816054	733183	3
801177	737548	3
848783	748980	3
814105	723255	3
838036	749612	3
840270	725456	3
789601	714058	3
827169	708345	3
789448	738035	3
835030	668528	3
848151	741869	3
816091	747764	3
801511	761094	3
822670	689090	3
873672	734440	3
808153	737136	3
755829	751858	3
814697	729209	3
832758	707452	3
848264	762550	3
799903	784535	3
802674	727804	3
828147	808738	3
820707	705318	3
824594	741664	3
804474	747122	3
823108	733302	3
839514	728923	3
827711	732798	3
851644	721350	3
816390	711340	3
798007	723995	3
790612	738038	3
821909	728448	3
865754	723314	3
735295	814058	2
877711	703850	3
792990	685472	3
809917	762429	3
789388	712210	3
879221	655497	3
876935	684572	3
819439	735945	3
807929	730950	3
850451	764015	3
811748	766105	3
824765	761114	3
848586	789052	3
812231	739235	3
873532	712802	3
842590	716861	3
832798	734777	3
817640	730018	3
824322	744720	3
777697	798253	3
868493	677155	3
805658	698630	3
840349	790707	3
796953	726378	3
832589	782799	3
817441	709397	3
856029	730586	3
805089	762512	3
854628	773470	3
846090	651306	3
796943	674692	3
827192	785316	3
818209	719382	3
795200	786424	3
817777	724927	3
846512	683647	3
825080	746712	3
824674	806300	3
822616	735941	3
805391	732659	3
823250	732088	3
850376	739749	3
821337	733356	3
796786	724615	3
862425	741010	3
825690	703854	3
800872	672603	3
825395	715780	3
843911	730036	3
820238	732928	3
848570	703697	3
825515	738284	3
820367	732364	3
822025	749214	3
837718	761480	3
871723	685520	3
850904	720163	3
816775	739989	3
822103	732911	3
815455	755486	3
835648	756631	3
868626	737331	3
825997	730652	3
817252	730254	3
877906	722361	3
808440	729985	3
791470	751113	3
841654	764836	3
825429	732758	3
751215	828365	2
804706	788001	3
820194	734233	3
869991	705259	3
809779	663654	3
822078	711840	3
866139	717138	3
829379	718721	3
837582	763266	3
783999	732487	3
800231	732106	3
862569	719773	3
838764	652792	3
849343	713993	3
828297	715480	3
821259	750089	3
874643	729921	3
819058	729125	3
817018	729596	3
797804	715342	3
838515	768484	3
829398	724900	3
754841	796342	3
878690	739021	3
821908	732077	3
786495	759000	3
823987	687499	3
787988	741203	3
839339	726322	3
822425	727248	3
854412	725575	3
788351	737539	3
838587	700545	3
840425	762290	3
817395	734126	3
807913	737341	3
872285	750708	3
788166	702817	3
836225	709204	3
822293	786837	3
888892	702505	3
822623	745025	3
795124	696429	3
832238	725434	3
815593	689874	3
843572	784897	3
833716	758772	3
822474	780882	3
801102	759330	3
841752	731595	3
808779	732990	3
822533	758955	3
817807	715863	3
837977	728814	3
801204	755177	3
819628	810748	3
814732	734183	3
832086	716249	3
876503	659112	3
823856	749355	3
819737	737829	3
818756	743887	3
811971	664520	3
801526	705057	3
827031	734324	3
843891	721571	3
810460	735109	3
782368	759352	3
801172	715857	3
866928	716961	3
829673	730398	3
850888	736810	3
786935	732999	3
769656	721159	3
804925	735492	3
870054	738900	3
818932	728481	3
853692	746285	3
807072	687932	3
750459	800215	3
823959	737866	3
835804	710711	3
790206	747165	3
813092	739043	3
801810	728106	3
825404	733788	3
820947	730529	3
827081	694553	3
822664	720677	3
768565	762193	3
823113	733720	3
821079	800206	3
828531	731300	3
820757	738235	3
781260	737962	3
819438	662327	3
833504	744564	3
789552	731946	3
822843	763117	3
775555	719683	3
865084	713697	3
820455	729132	3
849547	738979	3
762269	792243	3
821464	700760	3
824013	753991	3
803369	698753	3
823589	728083	3
796353	710294	3
820083	728310	3
829133	735488	3
823455	747394	3
818542	740451	3
809623	734937	3
841762	777572	3
802184	751958	3
803874	675499	3
830065	739162	3
824140	729074	3
852730	769968	3
866760	753547	3
811031	703822	3
825414	734466	3
816615	770855	3
786227	765634	3
817269	733788	3
809453	736879	3
757421	774445	3
818251	731938	3
788020	765562	3
823618	734216	3
812295	728049	3
837545	696979	3
797918	694723	3
822224	742716	3
821895	732158	3
797233	713358	3
800258	733812	3
813319	737376	3
860951	162251	14
860387	157731	14
857363	154639	14
863391	126214	14
839094	159543	14
849248	164090	14
875990	133950	14
905936	150106	14
895835	123485	14
818079	108536	14
898976	198452	14
869087	153957	14
849653	143827	14
834293	161575	14
844234	153197	14
835128	212354	14
828179	155649	14
875410	128878	14
850965	156224	14
800816	176612	14
832621	150748	14
876863	176593	14
826192	172906	14
862679	188399	14
839974	154358	14
854338	135067	14
855233	141357	14
850538	160159	14
868442	160118	14
888714	205560	14
864185	161232	14
851280	156049	14
875825	204959	14
840375	155757	14
892340	149050	14
873527	126426	14
836433	200181	14
826499	142732	14
854922	159650	14
883537	210648	14
807420	168787	14
840299	118907	14
834602	213597	14
864053	139325	14
856454	117143	14
857972	160214	14
850046	108829	14
804936	148980	14
864374	150149	14
858587	150101	14
870247	121460	14
855656	162100	14
850176	127908	14
850057	157848	14
828005	145089	14
861994	160156	14
849537	157510	14
867125	168762	14
838142	156770	14
847644	164348	14
856349	158150	14
860606	152843	14
869288	168662	14
838328	185708	14
860986	140320	14
829229	143653	14
866051	172932	14
871556	194747	14
865489	161762	14
851840	110475	14
846256	154064	14
836081	178429	14
859707	202806	14
849938	156042	14
894124	202052	14
864325	170593	14
848108	161786	14
817619	181929	14
858058	196183	14
861242	161722	14
885793	172115	14
850577	157049	14
877125	161227	14
883864	111281	14
891699	170415	14
802394	87835	14
862759	157988	14
824185	167369	14
813124	157130	14
840335	164912	14
858042	178196	14
846257	145306	14
858516	151301	14
851282	153750	14
905005	164126	14
857309	139276	14
845589	192916	14
895245	150977	14
863995	150435	14
862642	159379	14
861631	169376	14
858934	162874	14
912023	160368	14
842824	177832	14
824560	133679	14
842281	175525	14
860845	155375	14
841096	188742	14
821428	153468	14
840357	169437	14
827802	189078	14
844734	164570	14
847812	114745	14
887269	166179	14
830159	134329	14
850925	157811	14
847276	121785	14
870599	149782	14
780153	136449	14
814379	132655	14
834483	173379	14
852423	159874	14
854012	157449	14
883375	158482	14
850219	110573	14
836450	151205	14
881217	172320	14
813239	139752	14
871255	140340	14
789356	159383	14
873690	156226	14
858834	149259	14
778867	140736	14
872057	122354	14
882097	161493	14
787336	144875	14
849751	167033	14
843833	170416	14
850663	157840	14
812240	177846	14
838609	140215	14
850959	157920	14
859703	156782	14
854753	190254	14
895723	126593	14
857833	170565	14
850200	164752	14
845303	150476	14
877422	134877	14
850153	155701	14
819256	201704	14
871689	155981	14
818014	140185	14
815298	167390	14
864088	171351	14
902529	162041	14
908069	146564	14
799326	106384	14
854996	81095	14
843813	182032	14
888504	147016	14
877964	242679	14
851866	156896	14
821361	175823	14
810775	160434	14
843150	156573	14
844088	150085	14
830620	117906	14
835790	127898	14
819541	117296	14
858703	157931	14
857846	153281	14
876408	183646	14
842576	153072	14
848974	199427	14
862925	243856	14
856561	128799	14
834171	189042	14
872516	217570	14
869167	105039	14
819670	183364	14
846575	159002	14
895127	152283	14
830445	186055	14
792179	148539	14
852410	187705	14
853554	158012	14
927170	250593	14
825605	167750	14
846731	162515	14
878170	123364	14
884966	133900	14
866987	154415	14
846284	113820	14
873474	159567	14
878258	158631	14
882306	173836	14
856924	169071	14
794260	129843	14
851568	114049	14
868736	179354	14
925732	210388	14
868375	161990	14
855593	161003	14
849599	157084	14
868317	177001	14
800304	163436	14
823740	169808	14
856202	158811	14
883929	121705	14
851010	157593	14
872506	157517	14
850533	160136	14
816393	185056	14
850911	157772	14
812942	85345	14
835581	147664	14
913298	162009	14
858172	137586	14
872781	154295	14
871597	185239	14
923120	170161	14
837019	215527	14
835702	176502	14
837017	154170	14
859177	143273	14
866851	129505	14
855852	134834	14
924289	171369	14
860154	113364	14
836739	162321	14
850775	162968	14
884750	154317	14
849681	125345	14
854463	159977	14
883567	161769	14
848137	87922	14
823676	152154	14
848135	130674	14
844400	150812	14
864494	136669	14
878157	210496	14
851088	157432	14
786528	104976	14
860106	157080	14
861412	205239	14
820675	168154	14
834036	144156	14
842907	133992	14
846720	162060	14
871544	144135	14
849003	115373	14
856753	145184	14
839757	190518	14
865113	161302	14
846936	161313	14
845802	172285	14
844357	163402	14
881106	105566	14
877835	151890	14
839445	149778	14
866560	165110	14
845798	213118	14
818668	120458	14
831446	182864	14
900955	185733	14
836647	167267	14
874672	104851	14
849126	121710	14
889142	154467	14
855993	225023	14
854095	158510	14
850787	125678	14
859298	139834	14
829216	121494	14
837676	148639	14
851919	127963	14
841353	125628	14
848563	117708	14
893106	176595	14
852503	146551	14
848290	143184	14
825541	151495	14
883231	232031	14
864667	143614	14
805089	96540	14
854909	149938	14
847097	176660	14
910435	171155	14
878749	188759	14
871780	158486	14
841292	155620	14
846011	160034	14
855969	193497	14
860927	110775	14
808069	134402	14
848413	183717	14
791722	162000	14
852104	134678	14
806567	140259	14
847423	161535	14
867993	162841	14
828038	149181	14
849404	170474	14
841967	150890	14
850945	161669	14
888697	143969	14
813868	188928	14
864991	159874	14
881109	152198	14
811694	188374	14
900360	153622	14
885764	151791	14
814553	164190	14
895623	178393	14
829790	205695	14
865170	173755	14
850453	155432	14
864211	216526	14
848770	111076	14
791199	164843	14
834165	140684	14
843905	219401	14
857328	143692	14
838146	159541	14
340693	569371	5
315965	587160	5
405652	622938	5
359831	554975	5
349296	557688	5
289423	559134	5
408689	562521	5
321312	574721	5
286568	547471	5
370259	585265	5
339967	562602	5
410917	614521	5
283570	563726	5
347197	591316	5
342064	570045	5
317331	556086	5
335792	541310	5
330455	568758	5
366794	582584	5
378697	591764	5
339981	565418	5
338342	566864	5
338474	563350	5
432052	613723	5
340064	550509	5
334354	578047	5
296775	572432	5
353335	592567	5
334016	562797	5
328438	532686	5
365927	571713	5
343247	564376	5
325057	581121	5
330881	579058	5
378648	579579	5
339115	566863	5
333299	597586	5
367048	553451	5
345840	561591	5
366934	581294	5
358793	547046	5
393570	579641	5
304399	545221	5
353979	578923	5
337002	589527	5
327738	559624	5
334549	579199	5
297110	556485	5
327403	548875	5
413894	564459	5
326043	553772	5
337811	558454	5
333901	532836	5
340545	568654	5
358483	554925	5
318065	581616	5
367751	578289	5
331667	570387	5
321519	561045	5
299578	572052	5
339632	536577	5
339993	544064	5
268672	508874	5
332960	569308	5
345042	566973	5
352220	602793	5
333934	537464	5
312386	555195	5
334182	558498	5
335328	562880	5
303637	570253	5
353145	580916	5
325118	556212	5
294310	563522	5
371563	547746	5
373894	555347	5
407040	577739	5
337298	565486	5
357813	572855	5
304157	566007	5
335918	566525	5
330127	570072	5
339212	538693	5
357275	551101	5
334785	565575	5
326152	563230	5
345903	561314	5
238748	551038	4
331175	551842	5
352520	566829	5
341675	560197	5
354746	552404	5
412500	594675	5
277027	536847	5
322209	547247	5
375619	553791	5
288068	561932	5
344770	570309	5
284031	566654	5
324442	567881	5
356246	549756	5
404420	577532	5
336829	562228	5
293591	522132	5
342963	582232	5
338860	561151	5
324055	590810	5
328331	541094	5
357737	597104	5
392534	593343	5
298665	568245	5
343376	575709	5
338863	563107	5
361370	552483	5
338935	567577	5
350117	535859	5
371000	555062	5
368617	554066	5
331795	529654	5
344237	573700	5
280110	522025	5
328657	564864	5
452457	597461	5
333669	542228	5
320628	564596	5
316642	553340	5
340712	563178	5
349955	535578	5
261538	525920	5
411008	607342	5
317136	563479	5
297022	574097	5
319927	524637	5
359772	568428	5
344791	578536	5
324093	580491	5
373907	558472	5
321905	573147	5
341721	576427	5
386373	606623	5
338588	543875	5
341578	558672	5
371616	570648	5
331987	568997	5
341329	565571	5
334350	556417	5
330482	571217	5
338950	572545	5
289087	565427	5
343997	585193	5
225786	529417	4
365567	547606	5
320827	519618	5
286990	529505	5
321517	569562	5
388806	569524	5
411796	581307	5
331440	551885	5
325958	573367	5
348171	569251	5
344239	530765	5
419151	577335	5
321309	569996	5
386377	574187	5
342099	561508	5
366688	562413	5
321657	538660	5
403004	613466	5
363304	553764	5
384922	582877	5
304556	568584	5
336787	538925	5
327998	571265	5
303269	531608	5
313649	523765	5
337889	558031	5
360165	553303	5
